ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device_Android,device_iPhone
6112,0,54,45.0,332.6058976,2434,0,0,7193.611559,3363.272201,7,6,True,False
6114,1,115,109.0,144.9930854,2474,493,0,3990.880506,798.6904234,19,17,False,True
6115,1,151,121.0,232.5730616,295,232,36,6061.252863,3221.813238,21,15,True,False
6116,0,152,122.0,367.4928337,3336,360,10,2098.098998,1033.990083,8,6,False,True
6118,1,13,13.0,56.08581531,984,13,0,5487.478996,601.9771064,5,4,False,True
6119,1,134,134.0,162.6859744,1546,192,10,4872.915833,3801.450704,27,26,True,False
6120,1,71,61.0,102.8782373,3007,32,0,4246.817074,1255.527845,20,13,False,True
6121,1,113,92.0,212.5091231,1461,0,25,1153.011036,802.102086,23,21,False,True
6122,1,165,132.0,410.1183963,174,0,9,4104.090223,3185.888758,4,0,False,True
6123,1,124,99.0,127.2473657,2585,71,43,4805.47155,2883.352793,14,7,True,False
6124,1,54,46.0,216.1443138,2096,121,20,2727.922591,2187.583026,19,11,True,False
6125,1,43,34.0,108.4905195,2715,94,118,669.3512435,492.0235794,12,10,False,True
6126,1,181,147.75,236.7009921,2355,26,0,5955.341889,1845.202205,10,4,True,False
6127,0,61,52.0,76.83886139,1147,224,11,2476.776277,1592.284103,8,8,True,False
6128,0,116,95.0,208.2288523,3260,121,0,2876.969945,981.814099,11,5,False,True
6129,1,10,10.0,189.4465095,1614,36,0,990.2573931,288.9182717,10,6,False,True
6130,1,121,101.0,199.0579367,1238,4,73,4034.857982,2646.435733,25,20,False,True
6131,0,104,84.0,109.0274927,723,92,0,5482.615793,714.3820911,5,3,True,False
6132,0,189,147.75,299.2656208,173,15,0,3869.914246,2342.859299,19,14,False,True
6133,1,3,3.0,28.58169521,1680,0,0,1667.699525,1133.210356,26,22,False,True
6134,1,97,78.0,180.7419627,2186,142,100,7673.891975,3498.427583,9,2,False,True
6136,1,313,147.75,428.952494,2874,16,71,9350.146258,2613.798127,21,19,False,True
6137,0,19,18.0,41.84523106,1087,0,28,1585.084568,566.2993421,5,5,False,True
6138,0,237,147.75,398.4532833,2888,132,0,2946.516657,1939.876263,31,23,True,False
6139,1,72,58.0,144.4630689,2006,0,33,8145.531199,6305.087818,17,13,True,False
6140,1,44,44.0,115.7540035,1885,309,0,3837.63681,2726.923464,31,28,False,True
6141,1,71,57.0,128.3081195,2576,360,0,3328.035629,1222.230218,7,2,False,True
6142,1,73,61.0,213.5557175,217,213,27,1611.777259,385.9934781,9,8,False,True
6143,0,2,2.0,11.83470463,1331,80,13,4969.403372,1809.08412,4,1,True,False
6144,1,108,108.0,167.2423114,337,43,0,1682.57191,859.8688591,26,18,False,True
6145,1,147,118.0,269.7539724,705,30,0,2680.576006,1414.446798,20,19,True,False
6146,1,5,4.0,97.09435633,1026,174,0,5069.096558,3228.670532,17,16,True,False
6147,1,208,147.75,519.241314,837,91,43,4471.562592,3203.055284,10,7,True,False
6148,1,6,5.0,240.9686194,3040,148,94,1736.522905,875.420588,22,17,True,False
6149,1,145,116.0,267.1002,68,148,2,7808.945485,2138.577453,27,20,False,True
6151,1,85,72.0,93.46737935,1155,0,30,2579.296611,1809.421598,2,2,True,False
6152,1,122,122.0,152.4205423,500,0,64,6986.316186,2129.582583,4,4,False,True
6153,1,5,4.0,41.13262053,1997,0,0,9180.355819,2948.618193,29,27,False,True
6154,0,98,79.0,243.7892178,2766,215,0,10904.16586,3076.709761,21,14,True,False
6155,1,106,106.0,131.6248659,2835,161,98,4525.848912,1876.750545,19,18,False,True
6156,1,25,20.0,30.23912113,193,52,37,5388.947323,4292.780054,2,0,False,True
6157,1,25,20.0,174.1404674,398,103,0,4235.028262,2930.728331,29,26,True,False
6158,1,79,66.0,350.8968767,2981,0,1,4015.991775,1668.859205,3,0,False,True
6159,0,2,2.0,66.38772874,1555,91,0,2169.859196,1130.325835,0,0,True,False
6160,1,11,9.0,83.53848894,199,0,0,1596.686466,978.3062428,31,26,False,True
6161,0,6,5.0,28.63393938,3192,181,0,9980.387701,883.4935874,15,10,False,True
6162,0,14,11.0,367.8204419,807,52,24,6143.052305,2051.357165,4,4,False,True
6163,1,41,38.0,92.29156695,1975,0,10,2599.813701,555.9998225,11,11,False,True
6164,1,112,112.0,461.9318999,1689,44,0,9700.165277,5347.218104,18,18,False,True
6165,1,37,30.0,40.74557934,3479,6,0,4839.92784,2257.932231,26,25,True,False
6166,1,146,125.0,482.7883144,388,113,4,4759.32458,864.8442396,17,10,True,False
6167,1,16,15.0,105.2421193,835,0,0,5911.414317,449.837706,19,11,False,True
6168,1,50,49.0,107.2382575,2703,1,0,4067.651108,1607.868632,23,17,False,True
6169,1,52,42.0,105.3608941,2269,494,0,2762.925463,1482.99953,7,7,False,True
6170,1,5,5.0,152.3869094,764,750,88,1451.791678,422.8356551,8,5,False,True
6171,0,107,86.0,494.348568,194,198,1,4103.435517,1776.435124,3,2,False,True
6172,1,82,67.0,123.3033856,3023,152,0,4597.714347,2328.744161,25,25,False,True
6173,1,39,31.0,135.410391,524,0,14,5921.752204,2125.572741,6,6,False,True
6174,1,93,75.0,115.6894475,463,66,0,4465.463919,3267.92631,29,27,False,True
6175,1,39,37.0,128.4871568,1033,0,64,3750.665668,1876.274027,29,26,False,True
6176,1,125,102.0,610.0603414,2396,92,35,7730.115672,2164.061227,18,12,True,False
6177,1,2,2.0,130.5706439,2815,301,24,9737.748957,6354.261558,4,4,True,False
6178,1,35,31.0,204.2562592,1959,24,32,2171.161016,270.9510693,21,14,True,False
6179,1,17,14.0,36.90553152,246,48,10,798.3881326,390.1960511,13,13,True,False
6180,1,13,12.0,66.79238068,1834,0,0,3796.992428,1115.586911,25,18,False,True
6181,1,16,13.0,97.10688589,3075,14,44,2907.58127,2177.722542,20,20,False,True
6182,0,19,19.0,47.62633824,795,383,13,3920.152195,2510.03892,21,20,True,False
6183,1,65,61.0,87.62152127,1066,24,0,1514.549745,750.404822,27,24,False,True
6184,1,41,37.0,156.6655485,1441,0,0,1782.601613,427.5285295,21,14,False,True
6185,1,29,24.0,100.8605284,278,281,0,3240.307269,572.4655525,15,15,False,True
6186,0,236,147.75,283.8664455,497,50,34,3411.121334,997.5000285,12,8,True,False
6187,1,18,15.0,52.21292197,2864,0,53,4920.818891,2607.371268,28,21,False,True
6188,1,80,67.0,99.37341258,32,25,90,5576.514871,4405.47342,5,1,False,True
6189,1,37,29.0,95.44933331,1528,93,0,1421.826692,1048.462272,8,8,False,True
6190,1,6,6.0,13.75272251,51,407,0,4931.200115,1017.667778,21,20,False,True
6191,1,17,17.0,29.52610093,2192,0,0,1582.949717,1214.072485,26,18,False,True
6192,0,228,147.75,512.3508366,360,97,74,5863.155449,1194.355609,20,12,False,True
6193,1,10,8.0,37.55921021,494,327,0,5142.956158,3449.991122,17,17,False,True
6194,1,30,27.0,41.10661211,1607,76,0,1813.21718,1500.647421,27,18,True,False
6195,0,121,97.0,298.7856676,557,401,0,5119.574728,3909.022723,6,3,False,True
6196,1,1,1.0,38.42088937,3405,26,99,2775.83633,2139.317198,3,2,True,False
6197,1,133,130.0,216.4400247,323,207,54,4053.042033,1478.731065,28,27,True,False
6198,1,132,105.0,153.4405192,925,337,0,4095.672518,528.8894102,13,7,False,True
6199,1,50,50.0,141.9883998,275,329,48,2549.461994,681.0544092,23,21,True,False
6200,0,34,28.0,437.9998902,1603,201,114,2104.831556,1367.682448,9,3,False,True
6201,0,42,34.0,178.8348645,928,0,54,7905.830451,890.9669659,21,13,False,True
6202,1,120,97.0,275.9114916,560,97,1,1060.973518,611.7969871,6,2,False,True
6203,1,6,5.0,135.3291834,268,15,0,4360.398414,2616.704851,21,17,False,True
6204,1,12,10.0,145.3303144,906,976,32,5503.350418,3607.14107,6,4,False,True
6205,1,172,138.0,181.3758453,2122,0,10,3157.47941,525.567911,29,26,True,False
6206,1,30,24.0,100.4457357,2256,196,78,6144.846933,1987.898386,5,5,True,False
6207,1,24,20.0,157.0264564,2221,373,0,7012.671263,1521.671096,0,0,True,False
6208,1,1,1.0,3.392876302,3147,115,58,2761.456027,2195.448514,31,23,False,True
6209,1,158,127.0,170.8536653,3238,242,99,3911.453353,946.192566,25,17,False,True
6210,1,94,76.0,101.9190224,39,63,11,4198.314455,2769.28366,30,23,False,True
6211,1,51,41.0,143.2031158,636,17,33,4611.340693,2342.088779,19,14,False,True
6213,1,198,147.75,212.0706396,2147,332,0,4139.886593,2485.657565,11,9,False,True
6214,1,18,18.0,150.7509134,1912,208,33,7417.7792,4831.218869,2,2,False,True
6215,1,7,6.0,11.80012371,2471,37,0,3016.739273,1680.475272,22,13,True,False
6216,0,187,147.75,553.5985657,2268,0,15,14936.04257,3128.848863,1,0,False,True
6217,0,196,147.75,367.255232,1798,603,21,8415.45871,1957.185003,3,3,False,True
6219,1,220,147.75,228.0573052,3120,343,13,3910.350363,2448.56813,26,17,True,False
6220,1,88,77.0,248.2692743,1775,19,13,7439.544613,4284.455396,17,15,False,True
6221,1,129,115.0,150.66248,2800,218,81,5933.758293,3589.67511,31,27,False,True
6222,1,99,80.0,339.4194896,2178,92,12,1791.9044,1241.593549,6,6,False,True
6223,1,245,147.75,248.6683484,2127,0,0,5663.742753,3353.772319,17,14,False,True
6224,1,170,147.75,227.3111579,1891,239,73,1385.719604,711.1640027,25,16,False,True
6226,1,67,56.0,170.077813,1861,4,15,4142.109177,1127.629046,19,13,False,True
6227,0,63,52.0,88.77826605,1026,188,23,2340.050782,1051.407716,14,8,False,True
6228,1,130,106.0,148.8461997,3295,424,0,6391.002084,4278.475827,20,12,False,True
6229,0,3,3.0,63.52560423,485,682,39,1593.5893,1036.641804,9,9,True,False
6230,1,22,18.0,128.3868758,2819,31,40,706.7960703,563.2833345,17,17,False,True
6231,0,64,59.0,65.90540113,846,7,0,940.6715909,520.0586353,26,26,False,True
6232,1,31,26.0,303.4269435,1082,230,128,7595.552342,2920.364542,14,8,False,True
6234,0,8,7.0,41.94911879,355,110,0,2490.491419,863.3544162,18,14,True,False
6235,1,29,29.0,138.7536322,354,43,51,3212.783982,789.5456698,9,4,False,True
6236,1,17,14.0,61.94507899,1823,216,36,2975.827937,1877.277126,25,18,True,False
6237,1,49,40.0,104.6781622,2460,0,14,1788.699628,799.3894491,28,24,False,True
6238,1,81,65.0,172.9819107,1550,0,0,1253.969926,490.9610467,20,20,False,True
6239,1,341,147.75,355.8501079,2260,111,0,5634.078538,1675.696401,8,8,False,True
6240,1,33,26.0,66.96966303,1268,150,35,6887.621756,5067.139574,17,11,False,True
6241,1,108,87.0,216.4255274,465,187,67,2177.847904,1383.073507,8,5,False,True
6242,1,83,67.0,207.1166524,2442,355,6,2544.576184,806.1803186,21,14,False,True
6243,1,67,54.0,97.64497072,3397,211,0,8904.33133,4504.67614,28,25,True,False
6244,1,15,15.0,50.73822946,1691,128,21,872.7195514,212.7479964,20,11,False,True
6245,1,96,77.0,117.9643284,93,72,37,1610.826763,941.3632646,23,21,True,False
6246,1,80,74.0,158.7380744,2375,190,0,4796.268959,1053.829593,19,17,False,True
6247,1,137,110.0,402.5307574,612,265,0,1403.526987,324.8930982,27,18,False,True
6248,1,33,26.0,105.8030288,2530,73,72,6305.648391,1559.236806,11,11,True,False
6250,0,38,30.0,107.4454298,652,511,0,9107.860544,2386.367268,3,3,True,False
6251,1,177,142.0,232.7378242,2569,109,0,2646.238691,1643.541376,21,21,False,True
6252,1,207,147.75,227.0369808,1818,0,0,1910.835731,1258.169219,28,19,False,True
6253,1,219,147.75,300.7659813,992,464,15,6284.711966,4457.333767,28,18,False,True
6254,0,33,28.0,104.5955227,2143,61,3,4025.633095,1159.315125,0,0,False,True
6255,1,100,80.0,146.7436255,107,83,0,3756.495105,1004.552969,2,2,False,True
6256,1,74,64.0,122.403587,2688,140,2,2339.506902,1016.494289,21,13,False,True
6257,1,0,0.0,16.80893718,3458,36,82,15420.23411,10318.97414,1,1,True,False
6258,1,190,147.75,258.6301166,983,412,94,5431.261525,4343.973714,17,11,False,True
6259,1,88,70.0,169.1306895,2624,471,0,3998.644253,2330.647134,2,2,False,True
6260,0,296,147.75,347.9040546,879,176,130,7956.016329,1965.086892,0,0,False,True
6261,1,18,18.0,146.3031247,1897,54,7,2823.579169,2219.245276,22,16,False,True
6262,0,538,147.75,566.3989326,983,306,3,4543.82344,1512.067534,8,8,False,True
6263,1,62,49.0,75.58982885,2421,50,0,3488.374249,2246.897602,5,0,True,False
6264,1,38,33.0,279.4389681,368,0,14,6611.578318,4871.445831,28,21,True,False
6265,1,143,143.0,171.3576047,1439,148,22,2156.490711,1780.343833,1,1,True,False
6266,1,48,42.0,127.2242836,380,154,145,925.6146537,124.9848249,20,20,False,True
6267,0,132,122.0,144.4854183,2205,16,52,1768.067115,1181.30481,3,3,False,True
6268,1,45,38.0,47.52200078,2327,0,34,1796.680435,846.5646397,12,7,False,True
6269,1,124,100.0,298.0742046,698,37,51,8685.643516,801.4623461,17,17,False,True
6270,1,29,25.0,74.03964446,1473,34,0,1497.407477,1138.678295,20,12,False,True
6271,1,56,45.0,146.8014127,2126,2,0,6574.079484,2013.835586,7,3,False,True
6272,1,28,28.0,199.9532311,1817,78,0,5079.831512,3590.909477,5,5,False,True
6273,1,52,42.0,278.2134723,1498,91,161,9166.551677,4517.484421,3,0,False,True
6274,1,82,66.0,186.7492711,1297,98,18,2595.148977,1325.845607,9,8,False,True
6275,1,70,57.0,517.2395289,957,67,0,3418.036172,2650.354009,25,23,False,True
6276,1,193,147.75,277.3579127,983,159,111,1907.291992,1205.011362,30,29,False,True
6277,1,0,0.0,98.56484087,3292,88,0,6992.468637,3378.883735,11,11,True,False
6278,1,15,12.0,79.77884641,2146,12,20,4150.754806,3189.37052,15,15,False,True
6279,1,237,147.75,351.5222003,2258,193,4,2977.662789,748.2057719,11,5,True,False
6280,1,49,42.0,82.80547011,1044,69,34,6821.865416,3383.777533,15,10,False,True
6281,1,65,53.0,103.4283408,2993,87,0,1927.897409,446.4418314,9,8,False,True
6282,0,184,147.75,533.8821437,1924,41,37,1338.015763,855.2574492,9,9,False,True
6283,1,23,19.0,70.0963383,2415,400,0,1419.243579,938.257036,14,10,False,True
6284,1,58,47.0,541.7144262,2711,0,0,5360.690035,1549.932528,6,3,False,True
6285,1,99,81.0,300.2888245,2065,97,13,1284.347077,393.3984702,30,27,False,True
6286,1,14,14.0,192.403164,909,1,14,4471.913039,594.493294,10,5,False,True
6287,1,84,70.0,97.40478168,682,0,0,6460.943357,4704.366566,17,15,False,True
6288,1,22,22.0,127.4076605,62,0,128,3186.468294,2654.549494,0,0,False,True
6289,1,75,60.0,293.1708437,1750,139,67,745.706548,357.5941123,10,10,False,True
6290,1,62,50.0,407.8446181,3255,159,74,1763.195163,446.1076427,13,7,False,True
6291,1,27,27.0,66.09178447,77,89,0,6619.07651,3134.444299,30,26,True,False
6292,1,48,48.0,241.0139284,2264,235,0,1422.993619,244.4016089,26,17,False,True
6293,1,72,64.0,195.4906354,3124,29,31,1988.201184,1198.730374,17,16,True,False
6294,1,38,31.0,166.0852498,222,240,28,3002.530796,1126.324064,9,6,False,True
6295,1,35,30.0,55.09633718,1846,65,0,5297.75725,1448.096839,24,14,False,True
6296,1,34,28.0,285.4482785,1583,0,12,2042.694497,759.4532052,5,3,False,True
6297,1,27,22.0,136.59859,3329,88,13,2344.943387,1817.930541,30,28,False,True
6298,1,35,31.0,44.69140168,1938,0,176,3551.681539,591.0121313,24,14,True,False
6299,0,161,138.0,357.5561427,822,83,0,4265.592461,2460.967315,4,3,False,True
6300,0,10,10.0,113.513502,1101,140,74,3112.279499,1833.521196,29,20,True,False
6301,0,17,16.0,88.93260989,737,0,11,11127.13723,4659.938621,7,1,False,True
6302,1,50,40.0,104.2398792,2476,74,0,8562.411356,386.5282581,2,2,True,False
6303,1,13,10.0,357.7610208,1613,88,18,5210.398365,3004.365851,13,9,False,True
6304,0,518,147.75,526.7983353,1365,756,0,1453.893602,380.9387583,5,5,True,False
6305,1,74,73.0,199.8849115,2357,0,141,8952.06235,4891.811931,3,0,True,False
6306,1,4,3.0,137.2385732,2777,24,0,653.0753532,538.9227752,23,14,True,False
6307,1,50,40.0,98.93387366,2928,0,0,1430.358446,440.0644016,28,25,False,True
6308,1,8,8.0,197.6946625,3292,81,121,6085.45054,3681.644214,26,26,True,False
6309,1,26,21.0,78.16739634,243,3,0,8084.743849,6161.657482,4,0,False,True
6310,0,53,53.0,231.7919992,1365,365,0,1869.889848,1232.448546,16,10,False,True
6311,1,28,25.0,37.00282067,3369,13,140,2734.10655,1234.795836,15,13,True,False
6312,1,106,87.0,169.8998355,1165,504,28,7690.735053,5359.026391,15,15,False,True
6313,1,3,2.0,575.1318349,1768,16,94,423.1764247,176.3423845,3,3,False,True
6314,1,48,39.0,159.1494511,353,122,0,3129.658406,2101.102375,17,10,True,False
6315,0,51,44.0,274.9157671,2818,0,0,5721.653581,3917.185003,23,19,False,True
6316,1,85,69.0,197.5452144,1581,129,0,3231.54879,2156.842429,6,5,False,True
6317,1,131,105.0,368.2079596,1126,125,16,6655.025099,2063.756773,18,18,True,False
6318,1,98,84.0,193.2317422,2337,2,25,7200.15317,1363.363396,21,18,False,True
6319,1,86,69.0,242.3664996,913,16,0,4805.687844,3756.166715,4,0,True,False
6320,1,55,44.0,90.70152068,3461,75,0,3691.714555,2533.156972,8,8,True,False
6321,1,26,21.0,162.9251765,2806,62,101,2646.739796,1943.636744,18,16,False,True
6322,1,137,112.0,339.7514779,984,190,0,5109.903309,2201.900495,28,27,False,True
6323,1,82,66.0,312.8947359,3086,0,110,3554.288556,1314.89206,12,9,True,False
6324,1,5,4.0,11.70094408,2987,210,36,9183.57277,1588.663834,5,5,False,True
6325,1,181,147.75,215.1389154,3272,300,154,4038.698194,2991.133232,9,9,False,True
6326,1,19,16.0,28.53249318,2589,332,59,1400.459441,1011.175582,30,24,True,False
6327,1,4,3.0,131.5227144,2126,34,0,3769.062754,460.3344247,3,0,True,False
6328,1,34,27.0,37.77929808,1325,0,0,5434.583219,3091.135477,9,9,True,False
6329,1,9,7.0,58.02521631,3007,49,0,3357.691595,1898.678584,29,27,False,True
6330,1,22,19.0,74.68423103,3047,269,0,4114.454433,1036.196713,16,8,True,False
6331,1,182,146.0,404.5553112,3460,16,6,7410.845834,1918.979729,21,21,False,True
6332,1,56,53.0,126.6850042,430,26,0,1647.143445,1116.689406,13,11,False,True
6333,1,264,147.75,492.4886363,1854,0,0,1593.709568,510.9620095,31,24,False,True
6334,1,77,63.0,273.0798234,2179,118,0,2769.507688,1949.877417,8,8,False,True
6336,1,94,76.0,145.9619139,1309,8,57,5101.611974,3287.061105,7,6,False,True
6337,1,80,66.0,138.7105983,1105,124,13,6470.387452,1895.085611,23,17,True,False
6338,1,75,65.0,297.6769478,543,0,0,2915.442082,1684.729117,26,20,False,True
6339,1,65,52.0,241.0385136,2748,260,94,9401.23563,4272.170592,28,18,True,False
6340,1,74,60.0,249.714317,1802,0,120,3053.266682,2002.368266,11,6,True,False
6341,1,127,102.0,139.9785826,620,24,57,7783.816755,4215.722664,27,26,True,False
6342,1,169,137.0,459.5407542,2480,969,160,2944.458604,1999.843811,20,19,True,False
6343,1,86,71.0,109.9625727,2272,0,76,4507.639306,3346.168,8,7,True,False
6344,0,76,61.0,169.1627291,18,82,147,4428.852522,2757.181968,9,6,False,True
6345,1,46,37.0,84.45146742,3339,263,0,3274.677924,1244.809518,30,25,False,True
6346,0,165,133.0,241.5475139,2960,82,0,2365.692819,1697.726985,8,5,True,False
6347,1,8,7.0,270.6179332,3477,429,0,3797.956581,1867.88404,18,11,True,False
6348,1,39,38.0,47.8264805,882,28,112,4132.70426,1599.046502,24,20,True,False
6349,0,71,58.0,124.7571245,923,211,48,4247.06048,899.051915,2,2,False,True
6350,1,63,50.0,81.84432144,2324,32,4,2599.192512,1690.963323,1,0,False,True
6351,1,36,28.0,105.8459005,2156,0,6,5952.694483,4186.130229,19,16,True,False
6352,1,74,69.0,76.73447513,1517,47,0,2294.45997,272.5868012,27,24,False,True
6353,1,4,4.0,324.2677664,927,55,0,10417.75184,2671.76539,19,18,False,True
6354,1,142,114.0,219.683463,2756,287,0,1398.418539,921.2398502,13,6,False,True
6355,1,7,7.0,86.33582603,631,45,0,5733.501105,3726.045687,29,19,False,True
6356,0,166,133.0,320.2068443,844,0,62,3967.803215,2221.614515,10,6,False,True
6357,1,116,94.0,656.2191671,3397,0,54,3815.162309,2840.729154,19,17,False,True
6358,1,126,101.0,171.4766556,2048,335,0,1360.060315,903.778085,3,0,False,True
6359,1,25,24.0,136.4565882,3262,218,128,2606.693922,1452.443836,22,20,False,True
6360,1,57,46.0,154.5474005,1081,8,44,7324.018144,1267.606002,14,10,True,False
6361,1,71,58.0,151.1731306,2805,46,0,1349.915163,1000.557768,3,0,True,False
6362,0,39,33.0,116.271797,513,328,0,4939.073157,674.136362,13,9,False,True
6363,1,32,27.0,195.3066078,1992,26,41,1930.059725,1267.494702,23,15,True,False
6364,1,158,127.0,248.4657371,2499,134,0,2690.898455,985.3692786,9,6,True,False
6365,1,63,51.0,74.70964118,3418,453,16,1413.182747,988.746673,12,8,False,True
6366,1,75,60.0,135.7564675,963,0,7,2056.481367,1509.405681,2,2,True,False
6367,1,26,21.0,49.57664432,2773,324,72,12789.37131,2388.436227,20,19,False,True
6369,1,20,16.0,116.6272419,3016,19,67,4326.294846,309.87535,16,13,False,True
6370,1,43,36.0,149.8246972,498,64,43,4736.866477,1320.217839,27,18,False,True
6371,1,48,40.0,259.816864,3310,0,9,11262.50394,427.0402578,17,14,True,False
6372,1,37,30.0,63.00628103,1549,46,148,6477.464828,1049.58012,27,24,False,True
6373,1,150,120.0,187.0029361,3411,53,17,4120.749654,1539.680529,30,25,True,False
6374,0,56,45.0,173.2967583,805,0,26,6689.628553,1151.507006,2,0,False,True
6375,1,0,0.0,99.76760061,1386,21,0,4169.721686,3154.856024,2,0,True,False
6376,1,13,12.0,221.3115515,1508,99,4,4376.46826,3578.021259,1,0,False,True
6377,1,62,53.0,96.63383031,1642,52,75,3270.294251,2090.950168,21,13,True,False
6378,1,222,147.75,236.0639172,1074,52,0,2509.931386,1896.426321,17,17,True,False
6379,1,12,12.0,106.6776921,1619,254,0,2530.554844,213.1203996,28,27,False,True
6380,1,28,22.0,37.27323039,3334,148,41,2032.357244,1218.218021,3,3,False,True
6381,0,288,147.75,300.8752054,1911,25,8,3086.837567,1345.815233,6,1,False,True
6382,1,76,62.0,155.2002741,3033,0,19,4435.771109,897.117983,14,14,False,True
